Well,DEPTH,GR,DT,NPHI,RHOB
IJS-57,548.6001,61.920624,503.8429,0.37001,1.944603
IJS-57,548.7001,62.985977,500.5647,0.361865,1.94997
IJS-57,548.8001,63.454948,495.9047,0.349753,1.956652
IJS-57,548.9001,63.15271,490.9625,0.336792,1.963924
IJS-57,549.0001,62.073486,486.9256,0.326668,1.969034
IJS-57,549.1001,60.335373,484.658,0.321962,1.968475
IJS-57,549.2001,58.183807,484.5393,0.323123,1.960886
IJS-57,549.3001,56.003098,486.0777,0.328003,1.948605
IJS-57,549.4001,54.309486,488.2902,0.333792,1.935826
IJS-57,549.5001,53.602768,490.0346,0.338494,1.927481
IJS-57,549.6001,54.078018,490.6506,0.341528,1.926999
IJS-57,549.7001,55.546577,490.144,0.343485,1.934689
IJS-57,549.8001,57.445618,489.0958,0.344585,1.947066
IJS-57,549.9001,59.153542,488.1375,0.344176,1.959523
IJS-57,550.0001,60.216774,487.7045,0.340927,1.967809
IJS-57,550.1001,60.700439,487.7826,0.333902,1.970733
IJS-57,550.2001,60.960129,487.9692,0.323785,1.970267
IJS-57,550.3001,61.234413,487.6766,0.31423,1.969589
IJS-57,550.4001,61.273438,486.4757,0.308769,1.971237
IJS-57,550.5001,60.607521,484.3712,0.30859,1.976666
IJS-57,550.6001,59.127968,481.7358,0.31282,1.986046
IJS-57,550.7001,57.083115,479.0368,0.319046,1.99855
IJS-57,550.8001,55.143341,476.7948,0.323247,2.011973
IJS-57,550.9001,54.015495,475.2253,0.322799,2.024163
IJS-57,551.0001,53.922714,474.2523,0.318212,2.033405
IJS-57,551.1001,54.583939,473.6736,0.313784,2.038491
IJS-57,551.2001,55.401962,473.2017,0.314857,2.04017
IJS-57,551.3001,55.881279,472.6739,0.324886,2.040092
IJS-57,551.4001,55.851784,472.0881,0.343099,2.03941
IJS-57,551.5001,55.425156,471.6179,0.363748,2.038181
IJS-57,551.6001,54.721222,471.5534,0.376795,2.035779
IJS-57,551.7001,53.708389,472.1293,0.377268,2.031372
IJS-57,551.8001,52.339951,473.4745,0.365825,2.024644
IJS-57,551.9001,50.714508,475.5342,0.349506,2.016546
IJS-57,552.0001,48.896004,478.1476,0.335773,2.008632
IJS-57,552.1001,47.006905,481.0586,0.329424,2.002357
IJS-57,552.2001,45.2239,483.9083,0.330165,1.998524
IJS-57,552.3001,43.562164,486.5037,0.333873,1.996511
IJS-57,552.4001,41.986916,488.7408,0.336061,1.995511
IJS-57,552.5001,40.550514,490.7023,0.33384,1.995352
IJS-57,552.6001,39.514,492.4161,0.328489,1.996673
IJS-57,552.7001,39.191689,493.7187,0.323159,1.999775
IJS-57,552.8001,39.650963,494.4494,0.320776,2.004104
IJS-57,552.9001,40.713631,494.4362,0.323924,2.008542
IJS-57,553.0001,41.934692,493.4852,0.333146,2.012031
IJS-57,553.1001,42.558815,491.5694,0.345036,2.013862
IJS-57,553.2001,41.882767,488.9713,0.353968,2.013888
IJS-57,553.3001,39.791794,486.213,0.356509,2.012903
IJS-57,553.4001,36.9048,483.918,0.352197,2.011954
IJS-57,553.5001,34.288628,482.6096,0.343703,2.011966
IJS-57,553.6001,32.668648,482.4096,0.335648,2.013789
IJS-57,553.7001,32.113091,483.1151,0.331322,2.017697
IJS-57,553.8001,32.233543,484.279,0.331164,2.023097
IJS-57,553.9001,32.458527,485.3631,0.332837,2.029192
IJS-57,554.0001,32.418907,485.9654,0.333048,2.03479
IJS-57,554.1001,32.106491,485.9782,0.330279,2.03831
IJS-57,554.2001,31.811653,485.5019,0.325742,2.039028
IJS-57,554.3001,31.872593,484.6325,0.32166,2.037643
IJS-57,554.4001,32.426598,483.3116,0.320172,2.035748
IJS-57,554.5001,33.319611,481.3724,0.322391,2.035366
IJS-57,554.6001,34.258545,478.6997,0.326987,2.03819
IJS-57,554.7001,35.174355,475.2176,0.33152,2.045301
IJS-57,554.8001,36.20414,471.1116,0.333386,2.057014
IJS-57,554.9001,37.411827,466.6404,0.331516,2.072329
IJS-57,555.0001,38.680229,462.0414,0.327161,2.088404
IJS-57,555.1001,39.806084,457.4728,0.322316,2.101977
IJS-57,555.2001,40.813538,452.8195,0.318224,2.112668
IJS-57,555.3001,41.875923,448.0953,0.31466,2.122474
IJS-57,555.4001,43.110748,443.5895,0.310237,2.134147
IJS-57,555.5001,44.483315,439.5075,0.303805,2.149524
IJS-57,555.6001,45.69883,436.0295,0.2962,2.166701
IJS-57,555.7001,46.266914,433.0491,0.289774,2.18165
IJS-57,555.8001,45.67244,430.1133,0.286948,2.190845
IJS-57,555.9001,43.809113,426.5003,0.288836,2.193686
IJS-57,556.0001,41.119606,421.4442,0.294565,2.193353
IJS-57,556.1001,38.351265,414.7059,0.301372,2.194603
IJS-57,556.2001,36.148499,406.9458,0.305881,2.200697
IJS-57,556.3001,34.646568,399.1206,0.306501,2.212445
IJS-57,556.4001,33.683784,392.2999,0.304586,2.228598
IJS-57,556.5001,32.988464,387.4395,0.303117,2.246109
IJS-57,556.6001,32.271767,384.8174,0.304007,2.261909
IJS-57,556.7001,31.462158,384.2735,0.30721,2.273013
IJS-57,556.8001,30.686134,385.3513,0.311609,2.277339
IJS-57,556.9001,30.056042,387.5841,0.31572,2.274328
IJS-57,557.0001,29.648277,390.5429,0.317915,2.266265
IJS-57,557.1001,29.613647,393.8963,0.317022,2.257514
IJS-57,557.2001,30.164001,397.2718,0.312512,2.252441
IJS-57,557.3001,31.22987,400.2688,0.304774,2.253641
IJS-57,557.4001,32.428391,402.9763,0.294581,2.261098
IJS-57,557.5001,33.294533,405.8677,0.283096,2.272667
IJS-57,557.6001,33.519814,409.1557,0.271592,2.284897
IJS-57,557.7001,33.110214,411.6776,0.261521,2.294885
IJS-57,557.8001,32.341202,410.6649,0.25423,2.301446
IJS-57,557.9001,31.413269,403.4376,0.248491,2.30543
IJS-57,558.0001,30.330002,388.6871,0.241979,2.30656
IJS-57,558.1001,29.032921,368.4167,0.234362,2.301329
IJS-57,558.2001,27.49617,347.8428,0.227059,2.285768
IJS-57,558.3001,25.97477,336.9993,0.222296,2.261203
IJS-57,558.4001,24.980385,348.4014,0.222266,2.236302
IJS-57,558.5001,24.920372,391.3862,0.226832,2.221662
IJS-57,558.6001,25.756195,463.2465,0.229567,2.226429
IJS-57,558.7001,26.967693,554.0242,0.220917,2.25419
IJS-57,558.8001,27.834312,644.0258,0.198012,2.301461
IJS-57,558.9001,27.824764,710.9292,0.168241,2.353686
IJS-57,559.0001,26.973522,742.3641,0.139679,2.391603
IJS-57,559.1001,25.756348,737.763,0.116581,2.402958
IJS-57,559.2001,24.831493,708.5377,0.101739,2.390864
IJS-57,559.3001,24.604965,671.4425,0.094779,2.366428
IJS-57,559.4001,25.099689,638.1553,0.097481,2.333018
IJS-57,559.5001,26.030216,613.2389,0.11242,2.288033
IJS-57,559.6001,27.073799,594.9339,0.143148,2.229536
IJS-57,559.7001,27.93084,580.2017,0.188902,2.16404
IJS-57,559.8001,28.543533,565.9423,0.241416,2.1012
IJS-57,559.9001,29.129982,551.3023,0.291722,2.049307
IJS-57,560.0001,29.934017,538.4488,0.326036,2.015502
IJS-57,560.1001,30.941208,528.9215,0.338892,2.000137
IJS-57,560.2001,31.933559,521.993,0.336406,1.999346
IJS-57,560.3001,32.590607,515.3603,0.325419,2.007009
IJS-57,560.4001,32.775612,506.38,0.308788,2.017624
IJS-57,560.5001,32.590279,494.4628,0.288874,2.029589
IJS-57,560.6001,32.263077,480.5567,0.269801,2.045409
IJS-57,560.7001,31.989166,466.2199,0.255208,2.068055
IJS-57,560.8,31.912624,454.0182,0.248248,2.095697
IJS-57,560.9,31.979362,445.3604,0.249098,2.12225
IJS-57,561.0,31.903793,439.8603,0.257608,2.140629
IJS-57,561.1,31.366131,435.9572,0.27253,2.145546
IJS-57,561.2,30.299969,431.6005,0.291294,2.137439
IJS-57,561.3,28.981384,425.9821,0.310216,2.121403
IJS-57,561.4,27.793884,420.0386,0.32681,2.104685
IJS-57,561.5,27.048145,415.759,0.340218,2.093462
IJS-57,561.6,26.879635,415.1977,0.347224,2.091261
IJS-57,561.7,27.131981,419.0819,0.343745,2.097099
IJS-57,561.8,27.4557,426.4608,0.330001,2.106686
IJS-57,561.9,27.596741,434.2835,0.311671,2.114859
IJS-57,562.0,27.743343,438.7356,0.294959,2.118593
IJS-57,562.1,28.389656,437.1881,0.284442,2.1169
IJS-57,562.2,30.026237,429.0284,0.282823,2.110387
IJS-57,562.3,32.760086,415.8805,0.288621,2.101052
IJS-57,562.4,36.037956,401.3224,0.298014,2.091491
IJS-57,562.5,39.033577,388.5713,0.307359,2.083574
IJS-57,562.6,41.040901,379.3394,0.315693,2.07869
IJS-57,562.7,41.716988,374.3526,0.323644,2.077575
IJS-57,562.8,41.36631,372.9405,0.332893,2.079125
IJS-57,562.9,40.620842,373.8216,0.344313,2.081592
IJS-57,563.0,39.970474,375.9191,0.35553,2.083407
IJS-57,563.1,39.462624,378.5844,0.362389,2.083951
IJS-57,563.2,38.935623,381.2237,0.36224,2.083287
IJS-57,563.3,38.217712,383.3601,0.356507,2.081506
IJS-57,563.4,37.305321,384.7609,0.349061,2.078334
IJS-57,563.5,36.45414,385.3741,0.342859,2.073482
IJS-57,563.6,35.948975,385.4263,0.338086,2.066939
IJS-57,563.7,35.855614,385.2236,0.333843,2.059355
IJS-57,563.8,35.952682,384.9533,0.329905,2.052145
IJS-57,563.9,35.784729,384.7781,0.325998,2.047006
IJS-57,564.0,34.987389,384.9604,0.321425,2.045035
IJS-57,564.1,33.512909,385.7074,0.315554,2.046158
IJS-57,564.2,31.560932,386.9735,0.30888,2.049809
IJS-57,564.3,29.48431,388.4182,0.303469,2.055323
IJS-57,564.4,27.62299,389.6147,0.301472,2.062097
IJS-57,564.5,26.280777,390.2287,0.304143,2.069452
IJS-57,564.6,25.613209,390.1693,0.311529,2.076083
IJS-57,564.7,25.470474,389.6497,0.322566,2.080597
IJS-57,564.8,25.538692,389.0712,0.335232,2.082128
IJS-57,564.9,25.448811,388.821,0.345833,2.081053
IJS-57,565.0,24.880028,389.089,0.350731,2.07931
IJS-57,565.1,23.771927,389.7105,0.34936,2.079464
IJS-57,565.2,22.334877,390.3453,0.343586,2.082973
IJS-57,565.3,20.996407,390.6852,0.33581,2.089499
IJS-57,565.4,20.152302,390.4462,0.327726,2.097297
IJS-57,565.5,19.835049,389.3288,0.319716,2.104849
IJS-57,565.6,19.836605,387.1039,0.313004,2.111504
IJS-57,565.7,20.046677,383.6308,0.309575,2.118224
IJS-57,565.8,20.601444,378.9296,0.31002,2.126436
IJS-57,565.9,21.713669,373.2687,0.312729,2.136246
IJS-57,566.0,23.445789,366.8879,0.315123,2.146965
IJS-57,566.1,25.649021,360.1815,0.314586,2.157736
IJS-57,566.2,27.912056,353.7471,0.309827,2.168256
IJS-57,566.3,29.72514,347.9192,0.30159,2.179335
IJS-57,566.4,30.611893,342.9049,0.292321,2.191614
IJS-57,566.5,30.410839,338.8991,0.285407,2.204467
IJS-57,566.6,29.352337,335.8353,0.282709,2.216403
IJS-57,566.7,27.909489,333.501,0.284148,2.225378
IJS-57,566.8,26.563557,331.4909,0.287891,2.230982
IJS-57,566.9,25.663208,329.4043,0.291178,2.234807
IJS-57,567.0,25.32003,327.1266,0.291901,2.238359
IJS-57,567.1,25.362801,324.8021,0.289529,2.241363
IJS-57,567.2,25.395245,322.8169,0.285347,2.241829
IJS-57,567.3,24.943539,321.7151,0.281678,2.238172
IJS-57,567.4,23.7785,321.9121,0.280238,2.231441
IJS-57,567.5,22.112663,323.5221,0.28117,2.224889
IJS-57,567.6,20.448742,326.1624,0.282377,2.221175
IJS-57,567.7,19.362766,329.0638,0.280824,2.220904
IJS-57,567.8,19.323277,331.3594,0.275212,2.222898
IJS-57,567.9,20.361149,332.6709,0.267064,2.224838
IJS-57,568.0,22.102146,333.072,0.259545,2.2247
IJS-57,568.1,23.829613,332.9867,0.255404,2.222276
IJS-57,568.2,24.842171,332.9813,0.255326,2.218626
IJS-57,568.3,24.697521,333.4106,0.259068,2.214969
IJS-57,568.4,23.52599,334.0857,0.265381,2.212456
IJS-57,568.5,21.985809,334.2708,0.271914,2.212059
IJS-57,568.6,20.908173,333.1121,0.275916,2.214694
IJS-57,568.7,20.678661,330.2361,0.275937,2.2212
IJS-57,568.8,21.173122,325.8952,0.271676,2.231042
IJS-57,568.9,21.851158,321.1133,0.264072,2.240239
IJS-57,569.0,22.198681,316.9868,0.255632,2.244524
IJS-57,569.1,22.099354,314.5437,0.249656,2.242662
IJS-57,569.2,21.952324,314.2502,0.247686,2.237476
IJS-57,569.3,22.37915,315.7999,0.249211,2.233826
IJS-57,569.4,23.728241,318.2002,0.251412,2.235815
IJS-57,569.5,25.708347,319.9693,0.250781,2.2449
IJS-57,569.6,27.6273,319.5797,0.245727,2.260301
IJS-57,569.7,28.776611,315.7538,0.23818,2.278866
IJS-57,569.8,28.904251,307.9807,0.231479,2.297601
IJS-57,569.9,28.099407,296.4971,0.227722,2.315864
IJS-57,570.0,26.718742,283.131,0.227259,2.334252
IJS-57,570.1,25.165398,270.2896,0.228043,2.352512
IJS-57,570.2,23.689075,260.3358,0.227289,2.366108
IJS-57,570.3,22.400757,255.5118,0.223997,2.366519
IJS-57,570.4,21.221397,256.7224,0.220011,2.348275
IJS-57,570.5,20.110039,263.5176,0.218956,2.314223
IJS-57,570.6,19.165939,274.0126,0.223441,2.273484
IJS-57,570.7,18.545033,285.8642,0.233689,2.234269
IJS-57,570.8,18.353935,296.2013,0.246855,2.20437
IJS-57,570.9,18.482998,303.3813,0.259712,2.187884
IJS-57,571.0,18.743217,307.1459,0.27074,2.185847
IJS-57,571.1,18.975487,308.1281,0.278208,2.197166
IJS-57,571.2,19.177456,307.6749,0.281826,2.219002
IJS-57,571.3,19.456665,307.1283,0.281282,2.2456
IJS-57,571.4,19.965626,307.2028,0.276053,2.270526
IJS-57,571.5,20.777508,307.7205,0.265889,2.289271
IJS-57,571.6,21.762691,307.8242,0.253541,2.299623
IJS-57,571.7,22.500778,306.5603,0.244082,2.30357
IJS-57,571.8,22.513721,303.3819,0.239968,2.304225
IJS-57,571.9,21.595009,298.6184,0.241279,2.30214
IJS-57,572.0,19.963741,293.3433,0.245027,2.294682
IJS-57,572.1,18.047894,288.9637,0.248148,2.279575
IJS-57,572.2,16.335724,286.9535,0.249519,2.258743
IJS-57,572.3,15.178703,288.0114,0.250034,2.237904
IJS-57,572.4,14.865358,291.8585,0.251053,2.224992
IJS-57,572.5,15.397326,297.3944,0.253307,2.224459
IJS-57,572.6,16.494244,303.3478,0.256449,2.235857
IJS-57,572.7,17.591736,308.4334,0.258994,2.253655
IJS-57,572.8,18.182346,312.0145,0.259393,2.270286
IJS-57,572.9,18.076527,314.0834,0.257381,2.279934
IJS-57,573.0,17.337654,314.9453,0.254528,2.280266
IJS-57,573.1,16.200588,315.1281,0.252303,2.273416
IJS-57,573.2,15.053429,315.0736,0.250939,2.263069
IJS-57,573.3,14.208025,314.991,0.249404,2.251364
IJS-57,573.4,13.780212,314.6917,0.247053,2.239377
IJS-57,573.5,13.766092,313.694,0.244409,2.229559
IJS-57,573.6,14.056801,311.5176,0.242425,2.225429
IJS-57,573.7,14.474489,307.9937,0.241667,2.229849
IJS-57,573.8,14.818962,303.2855,0.242182,2.244418
IJS-57,573.9,14.943201,297.7829,0.243319,2.267642
IJS-57,574.0,14.792965,292.2377,0.243891,2.293619
IJS-57,574.1,14.478668,287.2675,0.243018,2.315526
IJS-57,574.2,14.227123,283.2068,0.240626,2.329686
IJS-57,574.3,14.188902,280.2349,0.237078,2.336607
IJS-57,574.4,14.362856,278.1978,0.232675,2.340334
IJS-57,574.5,14.67452,277.0134,0.22783,2.343733
IJS-57,574.6,15.028898,276.8584,0.223769,2.345587
IJS-57,574.7,15.419168,277.9607,0.222303,2.342307
IJS-57,574.8,15.954626,280.4503,0.225463,2.332149
IJS-57,574.9,16.741646,284.3302,0.23465,2.316615
IJS-57,575.0,17.784397,289.3427,0.249383,2.299336
IJS-57,575.1,18.971153,294.8426,0.267534,2.284009
IJS-57,575.2,20.144192,300.2902,0.284838,2.2713
IJS-57,575.3,21.083191,305.4,0.296194,2.259426
IJS-57,575.4,21.539474,310.1272,0.299685,2.246935
IJS-57,575.5,21.375317,314.6435,0.296905,2.234548
IJS-57,575.6,20.656357,318.7203,0.290513,2.225735
IJS-57,575.7,19.614189,321.7696,0.282372,2.22442
IJS-57,575.8,18.517574,323.0461,0.27284,2.232887
IJS-57,575.9,17.524689,322.1023,0.26194,2.249729
IJS-57,576.0,16.640953,319.1435,0.250588,2.270684
IJS-57,576.1,15.795723,315.0639,0.2399,2.290215
IJS-57,576.2,14.917408,311.258,0.231185,2.303469
IJS-57,576.3,14.040977,308.8995,0.225224,2.307971
IJS-57,576.4,13.358549,308.607,0.222088,2.303621
IJS-57,576.5,13.055376,310.3222,0.22113,2.29244
IJS-57,576.6,13.150448,313.5673,0.221545,2.277955
IJS-57,576.7,13.436056,317.5949,0.22277,2.264098
IJS-57,576.8,13.692734,321.6483,0.22479,2.25335
IJS-57,576.9,13.879848,324.8409,0.228399,2.246847
IJS-57,577.0,14.078579,326.2559,0.234437,2.24465
IJS-57,577.1,14.330574,325.4029,0.242838,2.245977
IJS-57,577.2,14.584639,321.9557,0.252238,2.249919
IJS-57,577.3,14.749886,315.2868,0.260735,2.255818
IJS-57,577.4,14.747702,304.5083,0.265896,2.263885
IJS-57,577.5,14.545544,289.5906,0.26557,2.273501
IJS-57,577.6,14.207249,271.5958,0.25919,2.282649
IJS-57,577.7,13.870302,252.6631,0.24766,2.289344
IJS-57,577.8,13.662016,235.9542,0.23321,2.293447
IJS-57,577.9,13.569719,223.3455,0.218962,2.297618
IJS-57,578.0,13.42708,215.2369,0.208814,2.306498
IJS-57,578.1,13.020018,210.525,0.205521,2.325014
IJS-57,578.2,12.275335,207.0756,0.209263,2.35526
IJS-57,578.3,11.361635,203.2794,0.218439,2.390874
IJS-57,578.4,10.614807,198.8589,0.230381,2.417343
IJS-57,578.5,10.443705,194.3421,0.24178,2.419533
IJS-57,578.6,11.154781,189.8384,0.248419,2.393946
IJS-57,578.7,12.697937,184.4557,0.248106,2.350791
IJS-57,578.8,14.673212,177.1113,0.24311,2.303016
IJS-57,578.9,16.497849,167.6159,0.23937,2.260857
IJS-57,579.0,17.79681,156.6415,0.241056,2.228617
IJS-57,579.1,18.440159,145.9782,0.248027,2.208402
IJS-57,579.2,18.52903,139.0457,0.25613,2.201023
IJS-57,579.3,18.270477,139.1691,0.260153,2.204687
IJS-57,579.4,17.806194,148.3876,0.256718,2.216408
IJS-57,579.5,17.224358,166.3607,0.246454,2.231566
IJS-57,579.6,16.616161,189.866,0.232564,2.245168
IJS-57,579.7,16.071602,213.8835,0.218757,2.255855
IJS-57,579.8,15.663801,234.4609,0.207129,2.266556
IJS-57,579.9,15.445919,249.0898,0.19765,2.282233
IJS-57,580.0,15.313845,259.4337,0.189072,2.307723
IJS-57,580.1,15.061354,271.127,0.180259,2.344095
IJS-57,580.2,14.585531,290.0939,0.170483,2.387125
IJS-57,580.3,13.952198,318.4572,0.159857,2.42782
IJS-57,580.4,13.286001,353.9746,0.149134,2.459165
IJS-57,580.5,12.720388,387.8757,0.140345,2.475691
IJS-57,580.6,12.277868,410.1432,0.135044,2.477217
IJS-57,580.7,11.888445,413.6117,0.133779,2.46781
IJS-57,580.8,11.460041,396.8648,0.137068,2.453366
IJS-57,580.9,10.988796,366.0297,0.145577,2.437393
IJS-57,581.0,10.599787,330.5483,0.15984,2.419583
IJS-57,581.1,10.487423,300.7068,0.177659,2.398419
IJS-57,581.2,10.722931,281.5301,0.197183,2.371754
IJS-57,581.3,11.199381,274.3752,0.216122,2.341041
IJS-57,581.4,11.707684,276.0113,0.233658,2.309835
IJS-57,581.5,12.08642,281.8523,0.249851,2.282785
IJS-57,581.6,12.341425,288.1347,0.263586,2.265016
IJS-57,581.7,12.661934,293.5553,0.273517,2.257836
IJS-57,581.8,13.261278,298.2101,0.277993,2.258262
IJS-57,581.9,14.170307,302.32,0.278138,2.260205
IJS-57,582.0,15.187931,306.2064,0.275004,2.258252
IJS-57,582.1,15.980909,309.8917,0.268231,2.251162
IJS-57,582.2,16.260605,312.906,0.259317,2.241272
IJS-57,582.3,16.119232,314.8932,0.251807,2.232424
IJS-57,582.4,15.9417,315.6345,0.248774,2.228873
IJS-57,582.5,16.058792,315.1297,0.250872,2.232786
IJS-57,582.6,16.578079,313.5498,0.257035,2.244079
IJS-57,582.7,17.310501,311.4205,0.264602,2.260831
IJS-57,582.8,17.901043,309.4106,0.271035,2.280223
IJS-57,582.9,18.067657,308.0481,0.275293,2.299109
IJS-57,583.0,17.735126,307.7467,0.277493,2.314352
IJS-57,583.1,17.037865,308.5847,0.278449,2.324318
IJS-57,583.2,16.261982,310.3367,0.278696,2.327363
IJS-57,583.3,15.725851,312.7126,0.27747,2.323166
IJS-57,583.4,15.580326,315.4887,0.27355,2.312346
IJS-57,583.5,15.762785,318.3984,0.267355,2.296681
IJS-57,583.6,16.121704,321.2943,0.261184,2.279422
IJS-57,583.7,16.464603,323.9104,0.257369,2.264687
IJS-57,583.8,16.562031,325.7027,0.257257,2.256795
IJS-57,583.9,16.295994,326.3127,0.260876,2.257803
IJS-57,584.0,15.77977,325.6567,0.267291,2.267169
IJS-57,584.1,15.307257,324.0372,0.274308,2.281223
IJS-57,584.2,15.142845,321.9993,0.27937,2.294333
IJS-57,584.3,15.363552,320.1568,0.280273,2.300849
IJS-57,584.4,15.743134,318.799,0.27663,2.298414
IJS-57,584.5,15.944733,317.9532,0.270278,2.288141
IJS-57,584.6,15.811287,317.6083,0.264436,2.273141
IJS-57,584.7,15.442484,317.7064,0.261618,2.257135
IJS-57,584.8,15.099417,318.2258,0.262572,2.244158
IJS-57,584.9,15.055311,319.1705,0.266177,2.237084
IJS-57,585.0,15.405207,320.505,0.269676,2.235951
IJS-57,585.1,15.973177,322.1218,0.270733,2.238282
IJS-57,585.2,16.472477,324.1637,0.268791,2.240365
IJS-57,585.3,16.71423,327.5614,0.264295,2.23923
IJS-57,585.4,16.71809,333.8287,0.258489,2.233527
IJS-57,585.5,16.675507,344.3762,0.25327,2.224166
IJS-57,585.6,16.761143,359.1814,0.250044,2.215169
IJS-57,585.7,16.987225,376.7482,0.249092,2.211765
IJS-57,585.8,17.20927,394.0047,0.249902,2.216849
IJS-57,585.9,17.250546,407.1168,0.251797,2.228672
IJS-57,586.0,17.069199,413.9284,0.25425,2.242439
IJS-57,586.1,16.799007,414.4788,0.25713,2.252661
IJS-57,586.2,16.609447,410.9136,0.260572,2.255329
IJS-57,586.3,16.523579,406.3033,0.265125,2.249238
IJS-57,586.4,16.440556,403.0187,0.270944,2.235209
IJS-57,586.5,16.227283,401.9226,0.277069,2.215245
IJS-57,586.6,15.824062,402.7419,0.281417,2.192375
IJS-57,586.7,15.325207,404.5375,0.282465,2.169322
IJS-57,586.8,14.960339,406.3035,0.280873,2.147101
IJS-57,586.9,15.021887,407.4272,0.279356,2.126661
IJS-57,587.0,15.660112,407.7485,0.280507,2.109638
IJS-57,587.1,16.787987,407.3438,0.285116,2.097084
IJS-57,587.2,18.153847,406.3068,0.291905,2.089532
IJS-57,587.3,19.46386,404.7733,0.297408,2.086491
IJS-57,587.4,20.560596,402.9154,0.298314,2.086365
IJS-57,587.5,21.307369,400.9925,0.2945,2.087771
IJS-57,587.6,21.610458,399.1547,0.289215,2.089695
IJS-57,587.7,21.456924,397.4153,0.286337,2.090852
IJS-57,587.8,20.910126,395.814,0.287666,2.090244
IJS-57,587.9,20.035728,394.4751,0.292074,2.087386
IJS-57,588.0,18.929775,393.6692,0.296604,2.082026
IJS-57,588.1,17.857662,393.689,0.298375,2.074516
IJS-57,588.2,17.113037,394.785,0.296417,2.06552
IJS-57,588.3,16.873878,397.1656,0.291958,2.056405
IJS-57,588.4,17.121769,400.8586,0.287579,2.048568
IJS-57,588.5,17.63879,405.5042,0.285434,2.04274
IJS-57,588.6,18.060261,410.1931,0.285747,2.038862
IJS-57,588.7,18.113415,414.1402,0.287689,2.036011
IJS-57,588.8,17.703934,416.839,0.290628,2.033039
IJS-57,588.9,16.981449,418.1267,0.293937,2.029452
IJS-57,589.0,16.210896,418.2634,0.297365,2.025733
IJS-57,589.1,15.599705,417.6848,0.300823,2.022918
IJS-57,589.2,15.193773,416.7863,0.304229,2.021853
IJS-57,589.3,14.906864,415.6658,0.307691,2.022974
IJS-57,589.4,14.633347,414.2026,0.311051,2.026006
